55,"JavaScript: Join all given URL segments together, then normalizes the resulting URL","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Join all given URL segments together, then normalizes the resulting URL</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const URL_Join = (...args) =>
  args
    .join('/')
    .replace(/[\/]+/g, '/')
    .replace(/^(.+):\//, '$1://')
    .replace(/^file:/, 'file:/')
    .replace(/\/(\?|&|#[^!])/g, '$1')
    .replace(/\?/g, '&')
    .replace('&', '?');

console.log(URL_Join('http://www.google.com', 'a', '/b/cd', '?foo=123', '?bar=foo'));
","Medium
"
56,JavaScript: Check whether all elements in a given array are equal or not,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Check whether all elements in a given array are equal or not</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const allEqual = arr => arr.every(val => val === arr[0]);
console.log(allEqual([1, 2, 3, 4, 5, 6]));
console.log(allEqual([12, 12, 12, 12]));
","Hard
"
57,"JavaScript: Compute the average of an array, after mapping each element to a value using the provided function","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Compute the average of an array, after mapping each element to a value using the provided function</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const averageBy = (arr, fn) =>
  arr.map(typeof fn === 'function' ? fn : val => val[fn]).reduce((acc, val) => acc + val, 0) /
  arr.length;

console.log(averageBy([{ a: 40 }, { a: 20 }, { a: 80 }, { a: 60 }], o => o.a));
console.log(averageBy([{ a: 4 }, { a: 2 }, { a: 8 }, { a: 6 }], 'a'));
","Medium
"
59,JavaScript: Create a function that invokes fn with a given context,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create a function that invokes fn with a given context</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const bind = (fn, context, ...args) =>
  function() {
    return fn.apply(context, args.concat(...arguments));
  };
function greet(greeting, punctuation) {
  return greeting + ' ' + this.user + punctuation;
}
const freddy = { user: 'Morning' };
const freddyBound = bind(greet, freddy);
console.log(freddyBound('Good', '!'));
","Medium
"
63,JavaScript: Clone a given regular expression,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Clone a given regular expression</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const cloneRegExp = regExp => new RegExp(regExp.source, regExp.flags);
const regExp = /lorem ipsum/gi;
console.log(regExp);
const regExp2 = cloneRegExp(regExp);
console.log(regExp2);
","Medium
"
64,JavaScript: Get the first non-null / undefined argument,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get the first non-null / undefined argument</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const coalesce = (...args) => args.find(_ => ![undefined, null].includes(_));
console.log(coalesce(null, undefined, '', NaN, 'abcd'));
","Medium
"
66,JavaScript: Perform right-to-left function composition,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Perform right-to-left function composition</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const compose = (...fns) => fns.reduce((f, g) => (...args) => f(g(...args)));
const add5 = x => x + 5;
const multiply = (x, y) => x * y;
const multiplyAndAdd5 = compose(
  add5,
  multiply
);
console.log(multiplyAndAdd5(5, 2)); 
","Hard
"
68,JavaScript: Accepts a converging function and a list of branching functions,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Accepts a converging function and a list of branching functions and returns a function that applies each branching function to the arguments and the results of the branching functions are passed as arguments to the converging function</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const converge = (converger, fns) => (...args) => converger(...fns.map(fn => fn.apply(null, args)));
const average = converge((a, b) => a / b, [
  arr => arr.reduce((a, v) => a + v, 0),
  arr => arr.length
]);
console.log(average([ 6, 7]));
console.log(average([1, 2, 3, 4, 5, 6, 7]));
","Medium
"
70,JavaScript: Count the occurrences of a value in an array,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Count the occurrences of a value in an array</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const countOccurrences = (arr, val) => arr.reduce((a, v) => (v === val ? a + 1 : a), 0);
console.log(countOccurrences([1, 1, 2, 1, 2, 3], 1));
console.log(countOccurrences([1, 1, 2, 1, 2, 3], 2));
console.log(countOccurrences([1, 1, 2, 1, 2, 3], 3));
","Medium
"
72,JavaScript: Detect whether the website is being opened in a mobile device or a desktop/laptop,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Detect wether the website is being opened in a mobile device or a desktop/laptop</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const detectDeviceType = () =>
  /Android|webOS|iPhone|iPad|iPod|BlackBerry|IEMobile|Opera Mini/i.test(navigator.userAgent)
    ? 'Mobile'
    : 'Desktop';
console.log(detectDeviceType()); // ""Mobile"" or ""Desktop""
","Hard
"
73,JavaScript: Return the difference between two arrays,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Return the difference between two arrays, after applying the provided function to each array element of both</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const differenceBy = (a, b, fn) => {
  const s = new Set(b.map(v => fn(v)));
  return a.filter(x => !s.has(fn(x)));
};
console.log(differenceBy([2.1, 1.2], [2.3, 3.4], Math.floor));
console.log(differenceBy([{ x: 2 }, { x: 1 }], [{ x: 1 }], v => v.x));
","Hard
"
76,"JavaScript: Execute a provided function once for each array element, starting from the array's last element","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Execute a provided function once for each array element, starting from the array's last element</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const forEachRight = (arr, callback) =>
  arr
    .slice(0)
    .reverse()
    .forEach(callback);
forEachRight([1, 2, 3, 4], val => console.log(val));
","Hard
"
78,"JavaScript: Invert the key-value pairs of an object, without mutating it","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Invert the key-value pairs of an object, without mutating it</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const invertKeyValues = (obj, fn) =>
  Object.keys(obj).reduce((acc, key) => {
    const val = fn ? fn(obj[key]) : obj[key];
    acc[val] = acc[val] || [];
    acc[val].push(key);
    return acc;
  }, {});
console.log(invertKeyValues({ a: 1, b: 2, c: 1 }));
console.log(invertKeyValues({ a: 1, b: 2, c: 1 }, value => 'group' + value));
","Medium
"
80,JavaScript: Implement the Luhn Algorithm used to validate a variety of identification numbers,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Implement the Luhn Algorithm used to validate a variety of identification numbers, such as credit card numbers, IMEI numbers, National Provider Identifier numbers etc</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const luhnCheck = num => {
  let arr = (num + '')
    .split('')
    .reverse()
    .map(x => parseInt(x));
  let lastDigit = arr.splice(0, 1)[0];
  let sum = arr.reduce((acc, val, i) => (i % 2 !== 0 ? acc + val : acc + ((val * 2) % 9) || 9), 0);
  sum += lastDigit;
  return sum % 10 === 0;
};
console.log(luhnCheck('4485275742308327'));
console.log(luhnCheck(6011329933655299));
console.log(luhnCheck(123456789));
","Easy
"
82,JavaScript: Map the values of an array to an object using a function,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Map the values of an array to an object using a function</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const mapObject = (arr, fn) =>
  (a => (
    (a = [arr, arr.map(fn)]), a[0].reduce((acc, val, ind) => ((acc[val] = a[1][ind]), acc), {})
  ))();
const squareIt = arr => mapObject(arr, a => a * a);
console.log(squareIt([1, 2, 3])); 
","Medium
"
88,JavaScript: Get the median of an array of numbers,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get the median of an array of numbers</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const median = arr => {
  const mid = Math.floor(arr.length / 2),
    nums = [...arr].sort((a, b) => a - b);
  return arr.length % 2 !== 0 ? nums[mid] : (nums[mid - 1] + nums[mid]) / 2;
};
console.log(median([5, 6, 50, 1, -5]));
console.log(median([1, 2, 3, 4, 5]));
","Medium
"
90,JavaScript: Nest a given flat array of objects linked to one another recursively,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Nest a given flat array of objects linked to one another recursively</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const nest = (items, id = null, link = 'parent_id') =>
  items
    .filter(item => item[link] === id)
    .map(item => ({ ...item, children: nest(items, item.id) }));
// One top level comment
const comments = [
  { id: 1, parent_id: null },
  { id: 2, parent_id: 1 },
  { id: 3, parent_id: 1 },
  { id: 4, parent_id: 2 },
  { id: 5, parent_id: 4 }
];
const nestedComments = nest(comments); 
console.log(nestedComments);
","Medium
"
92,"JavaScript: Create a function that gets the argument at index n. If n is negative, the nth argument from the end is returned","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create a function that gets the argument at index n</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const nthArg = n => (...args) => args.slice(n)[0];
const third = nthArg(2);
third(1, 2, 3); // 3
third(1, 2); // undefined
const last = nthArg(-1);
console.log(last(1, 2, 3, 4, 5));
","Medium
"
93,JavaScript: Remove an event listener from an element,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Remove an event listener from an element</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const off = (el, evt, fn, opts = false) => el.removeEventListener(evt, fn, opts);
const fn = () => console.log('!');
document.body.addEventListener('click', fn);
console.log(off(document.body, 'click', fn)); 
","Medium
"
94,JavaScript: Move the specified amount of elements to the end of the array,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Move the specified amount of elements to the end of the array</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const offset = (arr, offset) => [...arr.slice(offset), ...arr.slice(0, offset)];
console.log(offset([1, 2, 3, 4, 5], 2));
console.log(offset([1, 2, 3, 4, 5], -2));
","Easy
"
96,JavaScript: Pick the key-value pairs corresponding to the given keys from an object,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Pick the key-value pairs corresponding to the given keys from an object</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const pick = (obj, arr) =>
  arr.reduce((acc, curr) => (curr in obj && (acc[curr] = obj[curr]), acc), {});
console.log(pick({ a: 1, b: '2', c: 3 }, ['a', 'c']));
","Medium
"
98,JavaScript : Filter an array of objects based on a condition while also filtering out unspecified keys,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Filter an array of objects based on a condition while also filtering out unspecified keys</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const reducedFilter = (data, keys, fn) =>
  data.filter(fn).map(el =>
    keys.reduce((acc, key) => {
      acc[key] = el[key];
      return acc;
    }, {})
  );
const data = [
  {
    id: 1,
    name: 'john',
    age: 24
  },
  {
    id: 2,
    name: 'mike',
    age: 50
  }
];

console.log(reducedFilter(data, ['id', 'name'], item => item.age > 24));
","Easy
"
100,"JavaScript : Create an array of elements, grouped based on the position in the original arrays and using function as the last value to specify how grouped values should be combined","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create an array of elements, grouped based on the position in the original arrays and using function as the last value to specify how grouped values should be combined</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const zipWith = (...array) => {
  const fn = typeof array[array.length - 1] === 'function' ? array.pop() : undefined;
  return Array.from(
    { length: Math.max(...array.map(a => a.length)) },
    (_, i) => (fn ? fn(...array.map(a => a[i])) : array.map(a => a[i]))
  );
};

zipWith([1, 2], [10, 20], [100, 200], (a, b, c) => a + b + c); // [111,222]

console.log(zipWith(
  [1, 2, 3],
  [10, 20],
  [100, 200],
  (a, b, c) => (a != null ? a : 'a') + (b != null ? b : 'b') + (c != null ? c : 'c')
)); 
","Hard
"
102,"JavaScript: Create an array of elements, grouped based on the position in the original arrays","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create an array of elements, grouped based on the position in the original arrays</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const zip = (...arrays) => {
  const maxLength = Math.max(...arrays.map(x => x.length));
  return Array.from({ length: maxLength }).map((_, i) => {
    return Array.from({ length: arrays.length }, (_, k) => arrays[k][i]);
  });
};

console.log(zip(['a', 'b'], [1, 2], [true, false]));
console.log(zip(['a'], [1, 2], [true, false]));
","Hard
"
103,JavaScript: Convert a given string into an array of words,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Convert a given string into an array of words</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const words = (str, pattern = /[^a-zA-Z-]+/) => str.split(pattern).filter(Boolean);
console.log(words('I love javaScript!!')); 
console.log(words('python, java, php'));
","Medium
"
106,"JavaScript: Create an array of elements, ungrouping the elements in an array produced by zip and applying the provided function","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create an array of elements, ungrouping the elements in an array produced by zip and applying the provided function</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const unzipWith = (arr, fn) =>
  arr
    .reduce(
      (acc, val) => (val.forEach((v, i) => acc[i].push(v)), acc),
      Array.from({
        length: Math.max(...arr.map(x => x.length))
      }).map(x => [])
    )
    .map(val => fn(...val));

console.log(unzipWith([[1, 10, 100], [2, 20, 200]], (...args) => args.reduce((acc, v) => acc + v, 0)));
","Medium
"
109,JavaScript : Get the nth element of a given array,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get the nth element of a given array</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const nthElement = (arr, n = 0) => (n > 0 ? arr.slice(n, n + 1) : arr.slice(n))[0];
console.log(nthElement(['a', 'b', 'c'], 1));
console.log(nthElement(['a', 'b', 'b'], -3));
","Medium
"
112,JavaScript: Unflatten an object with the paths for keys,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Unflatten an object with the paths for keys</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const unflattenObject = obj =>
  Object.keys(obj).reduce((acc, k) => {
    if (k.indexOf('.') !== -1) {
      const keys = k.split('.');
      Object.assign(
        acc,
        JSON.parse(
          '{' +
            keys.map((v, i) => (i !== keys.length - 1 ? `""${v}"":{` : `""${v}"":`)).join('') +
            obj[k] +
            '}'.repeat(keys.length)
        )
      );
    } else acc[k] = obj[k];
    return acc;
  }, {});
console.log(unflattenObject({ 'a.b.c': 1, d: 1 }));
","Medium
"
115,"JavaScript: Create a function that accepts up to one argument, ignoring any additional arguments","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create a function that accepts up to one argument, ignoring any additional arguments</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const unary = fn => val => fn(val);
console.log(['6', '8', '10'].map(unary(parseInt)));
","Medium
"
122,JavaScript: Add an ordinal suffix to a number,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Add an ordinal suffix to a number</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const toOrdinalSuffix = num => {
  const int = parseInt(num),
    digits = [int % 10, int % 100],
    ordinals = ['st', 'nd', 'rd', 'th'],
    oPattern = [1, 2, 3, 4],
    tPattern = [11, 12, 13, 14, 15, 16, 17, 18, 19];
  return oPattern.includes(digits[0]) && !tPattern.includes(digits[1])
    ? int + ordinals[digits[0] - 1]
    : int + ordinals[3];
};

console.log(toOrdinalSuffix('1')); 
console.log(toOrdinalSuffix('4')); 
console.log(toOrdinalSuffix('50')); 
console.log(toOrdinalSuffix('123'));
","Medium
"
130,JavaScript: Remove n elements from the end of a given array,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Remove n elements from the end of a given array</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const takeRight = (arr, n = 1) => arr.slice(arr.length - n, arr.length);

console.log(takeRight([1, 2, 3], 2));
console.log(takeRight([1, 2, 3]));
","Medium
"
131,JavaScript: Get an array with n elements removed from the beginning from a given array,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get an array with n elements removed from the beginning from a given array</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const take = (arr, n = 1) => arr.slice(0, n);
console.log(take([1, 2, 3], 5));
console.log(take([1, 2, 3], 0));
","Hard
"
132,"JavaScript: Get the symmetric difference between two given arrays, using a provided function as a comparator","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get the symmetric difference between two given arrays, using a provided function as a comparator</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const symmetricDifferenceWith = (arr, val, comp) => [
  ...arr.filter(a => val.findIndex(b => comp(a, b)) === -1),
  ...val.filter(a => arr.findIndex(b => comp(a, b)) === -1)
];

console.log(symmetricDifferenceWith(
  [1, 1.2, 1.5, 3, 0],
  [1.9, 3, 0, 3.9],
  (a, b) => Math.round(a) === Math.round(b)
));
","Hard
"
137,"JavaScript: Perform stable sorting of an array, preserving the initial indexes of items when their values are the same","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Perform stable sorting of an array, preserving the initial indexes of items when their values are the same</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const stableSort = (arr, compare) =>
  arr
    .map((item, index) => ({ item, index }))
    .sort((a, b) => compare(a.item, b.item) || a.index - b.index)
    .map(({ item }) => item);

const arr = [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10];
console.log(stableSort(arr, () => 0));
","Hard
"
139,JavaScript: Split a multiline string into an array of lines,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Split a multiline string into an array of lines</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const splitLines = str => str.split(/\r?\n/);
console.log('Original string:');
console.log('This\nis a\nmultiline\nstring.\n');
console.log(splitLines('This\nis a\nmultiline\nstring.\n'));
","Medium
"
143,JavaScript: Sort the characters of a string Alphabetically,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Sort the characters of a string Alphabetically</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const sortCharactersInString = str => [...str].sort((a, b) => a.localeCompare(b)).join('');

console.log(sortCharactersInString('cabbage'));

console.log(sortCharactersInString('a7fs23l1n4o6x'));
","Hard
"
144,JavaScript: Get an array of elements that appear in both arrays,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get an array of elements that appear in both arrays</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const similarity = (arr, values) => arr.filter(v => values.includes(v));

console.log(similarity([1, 2, 3], [1, 2, 4]));
","Medium
"
145,"JavaScript: Randomize the order of the values of an array, returning a new array","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Randomize the order of the values of an array, returning a new array</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const shuffle = ([...arr]) => {
  let m = arr.length;
  while (m) {
    const i = Math.floor(Math.random() * m--);
    [arr[m], arr[i]] = [arr[i], arr[m]];
  }
  return arr;
};
const foo = [1, 2, 3];

console.log(shuffle(foo));
","Easy
"
146,JavaScript: Create a shallow clone of an object,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create a shallow clone of an object</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const shallowClone = obj => Object.assign({}, obj);
const a = { x: true, y: 1 };
const b = shallowClone(a);  

console.log(b);
","Medium
"
148,JavaScript: Hash the input string into a whole number,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Hash the input string into a whole number</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const sdbm = str => {
  let arr = str.split('');
  return arr.reduce(
    (hashCode, currentVal) =>
      (hashCode = currentVal.charCodeAt(0) + (hashCode << 6) + (hashCode << 16) - hashCode),
    0
  );
};

console.log(sdbm('name'));
","Hard
"
149,JavaScript: Get a random element from an array,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Get a random element from an array</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const sample = arr => arr[Math.floor(Math.random() * arr.length)];
console.log(sample([3, 7, 9, 11]));
","Easy
"
150,JavaScript: Run a given array of promises in series,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Run a given array of promises in series</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const runPromisesInSeries = ps => ps.reduce((p, next) => p.then(next), Promise.resolve());
const delay = d => new Promise(r => setTimeout(r, d));

// Executes each promise sequentially, taking a total of 3 seconds to complete

runPromisesInSeries([() => delay(1000), () => delay(2000)]);
","Easy
"
152,JavaScript: Round a number to a specified amount of digits,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Round a number to a specified amount of digits</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const round = (n, decimals = 0) => Number(`${Math.round(`${n}e${decimals}`)}e-${decimals}`);

console.log(round(1.005, 2));
console.log(round(1.05, 2));
console.log(round(1.0005, 2));
","Medium
"
154,JavaScript: Create an object composed of the properties the given function returns falsey for,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create an object composed of the properties the given function returns falsey for</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const omitBy = (obj, fn) =>
  Object.keys(obj)
    .filter(k => !fn(obj[k], k))
    .reduce((acc, key) => ((acc[key] = obj[key]), acc), {});

console.log(omitBy({ a: 1, b: '2', c: 3 }, x => typeof x === 'number'));
","Medium
"
155,"JavaScript: Takes a predicate and array, like Array.filter(), but only keeps x if pred(x) === false","<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Takes a predicate and array, like Array.filter(), but only keeps x if pred(x) === false</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const reject = (pred, array) => array.filter((...args) => !pred(...args));

console.log(reject(x => x % 2 === 0, [1, 2, 3, 4, 5]));

console.log(reject(word => word.length > 4, ['Apple', 'Pear', 'Kiwi', 'Banana']));
","Medium
"
157,JavaScript: Redirect to a specified URL,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Redirect to a specified URL</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const redirect = (url, asLink = true) =>
  asLink ? (window.location.href = url) : window.location.replace(url);
redirect('https://google.com');
","Hard
"
158,JavaScript: Create a function that invokes the provided function with its arguments arranged according to the specified indexes,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Create a function that invokes the provided function with its arguments arranged according to the specified indexes</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const rearg = (fn, indexes) => (...args) => fn(...indexes.map(i => args[i]));
var rearged = rearg(
  function(a, b, c) {
    return [a, b, c];
  },
  [2, 0, 1]
);
console.log(rearged('b', 'c', 'a'));
","Hard
"
162,JavaScript: Convert an asynchronous function to return a promise,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Convert an asynchronous function to return a promise</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const promisify = func => (...args) =>
  new Promise((resolve, reject) =>
    func(...args, (err, result) => (err ? reject(err) : resolve(result)))
  );
const delay = promisify((d, cb) => setTimeout(cb, d));
delay(2000).then(() => console.log('Hi!')); // // Promise resolves after 2s
","Easy
"
163,JavaScript: Convert a number in bytes to a human-readable string,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Convert a number in bytes to a human-readable string</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const prettyBytes = (num, precision = 3, addSpace = true) => {
  const UNITS = ['B', 'KB', 'MB', 'GB', 'TB', 'PB', 'EB', 'ZB', 'YB'];
  if (Math.abs(num) < 1) return num + (addSpace ? ' ' : '') + UNITS[0];
  const exponent = Math.min(Math.floor(Math.log10(num < 0 ? -num : num) / 3), UNITS.length - 1);
  const n = Number(((num < 0 ? -num : num) / 1000 ** exponent).toPrecision(precision));
  return (num < 0 ? '-' : '') + n + (addSpace ? ' ' : '') + UNITS[exponent];
};
console.log(prettyBytes(1000));
console.log(prettyBytes(-27145424323.5821, 5));
console.log(prettyBytes(123456789, 3, false));
","Hard
"
164,JavaScript: Return the singular or plural form of the word based on the input number,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Return the singular or plural form of the word based on the input number</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const pluralize = (val, word, plural = word + 's') => {
  const _pluralize = (num, word, plural = word + 's') =>
    [1, -1].includes(Number(num)) ? word : plural;
  if (typeof val === 'object') return (num, word) => _pluralize(num, word, val[word]);
  return _pluralize(val, word, plural);
};
pluralize(0, 'apple'); // 'apples'
pluralize(1, 'apple'); // 'apple'
pluralize(2, 'apple'); // 'apples'
pluralize(2, 'person', 'people'); // 'people'

const PLURALS = {
  person: 'people',
  radius: 'radii'
};
const autoPluralize = pluralize(PLURALS);
console.log(autoPluralize(2, 'person')); // 'people'
","Medium
"
165,JavaScript: Perform left-to-right function composition,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Perform left-to-right function composition</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const pipeFunctions = (...fns) => fns.reduce((f, g) => (...args) => g(f(...args)));
const add5 = x => x + 5;
const multiply = (x, y) => x * y;
const multiplyAndAdd5 = pipeFunctions(multiply, add5);

console.log(multiplyAndAdd5(5, 2));
console.log(multiplyAndAdd5(16, 2));
","Easy
"
166,JavaScript: Perform left-to-right function composition for asynchronous functions,"<!DOCTYPE html>
<html>
<head>
  <meta charset=""utf-8"">
  <title>Perform left-to-right function composition for asynchronous functions</title>
</head>
<body>

</body>
</html>
","//#Source https://bit.ly/2neWfJ2 
const pipeAsyncFunctions = (...fns) => arg => fns.reduce((p, f) => p.then(f), Promise.resolve(arg));
const sum = pipeAsyncFunctions(
  x => x + 1,
  x => new Promise(resolve => setTimeout(() => resolve(x + 2), 1000)),
  x => x + 3,
  async x => (await x) + 4
);
(async () => {
  console.log(await sum(5)); // 15 (after one second)
})();
","Medium
"
